date,resolutionnr,resolution,pagenr
1619-11-29 00:00:00,2144, Een schriftelijke propositie a van agent Van der Veecken wordt aan Maurits enWillem Lodewijk meegedeeld en in kopie aan Brederode gezonden (1779).,314
1619-11-30 00:00:00,2145," Jan Lambrechtsz. van Swol en ingenieur Jan Suermonts van den Bosch, ma-joor en opzichter van de werken te Coevorden, verzoeken betaling van hun traktementdat op de repartitie van Groningen staat (1449, 2174).    Goch, Pauw, Magnus, Geeresteyn en Borchorst worden gecommitteerd om met Maurits en Willem Lodewijk te overleggen hoe men een eind kan maken aan het geschiltussen Friesland en Groningen over Delfzijl, waardoor de pillegift van de landgravinvan Hessen niet betaald wordt (2054, 2174).",314
1619-11-30 00:00:00,2146," Ontvangen een brief van Caron, dd. South Lambeth 10 nov.",314
1619-11-30 00:00:00,2147, Op een verzoek van juffr. Duycx wordt niet geresolveerd.    b S.G. 5483 II (minuut).    c Deze res. gedrukt (maar ten onrechte op 30 nov.) bij Dodt van Flensburg VII p. 94.,314
1619-11-30 00:00:00,2148," Ter vergadering compareren gedeputeerden van burgemeesters „ende regeer-ders"" van Enkhuizen. In opdracht van hun principalen delen zij mee dat men er achteris gekomen dat Jan Simonsz. Blauhulck, equipagemeester van de Admiraliteit aldaar,aan Oldenbarnevelt veel magistraatszaken en -resoluties inzake de religiegeschillen in de voorgaande jaren „zeer malitieuselijck perverselijck met pure calumpniën, jae open-bare logenen, hadde overgescreven ende gerevecteert, daerbij tot notoir despect endevilipendie van deselve magistraet bijgevoecht hebbende openbare calumpniën ende in-jurién"". Dit blijkt uit zeven eigenhandige geschriften van Blauhulck die onder de papie-ren van Oldenbarnevelt aangetroffen zijn en die hierbij overgeleverd worden. Verzochtwordt Blauhulck van zijn generaliteitsambt te ontzetten.   N a deliberatie wordt besloten Blauhulck te beschrijven a . Calffken, Pauw, Joachimi,Geeresteyn, Lycklama, Van der Marck en Ewsum worden gecommitteerd om in de tus-sentijd de geschriften te onderzoeken b (2211).",315
1619-11-30 00:00:00,2149," De Raad van Brabant nomineert dd. Den Haag 30 nov. a Mr. Pieter van Born,Mr. Matthias Hesseis van Dinter en Mr. Samuel Baccherus voor de plaats in de Raad,die vacant is door de dood van Meganck. Verzocht wordt Willem Martini, nu oudsteraadsheer, te committeren als eerste raad.   Mauri ts beveelt bij brief dd. 30 nov. b Van Born aan. In de rondvraag wordt geopperdtwee raden te committeren, ieder op half traktement, en wel Van Born en Hessels. Presi-dent Geeresteyn zal dit aan Z.Ex. voorstellen (2157).",315
1619-11-30 00:00:00,2150, De magistraat van Zaltbommel beveelt dd. 17 nov. a zijn burger Johan Tripaan voor een van de ambten die vrij zouden komen als er functionarissen van de Admi-raliteit te Rotterdam ontslagen zouden worden. Dit wordt in beraad gehouden b (2079).,315
1619-11-30 00:00:00,2151," Daar H.H.M, vernomen hebben dat Glummer naar Zaltbommel zal terugke-ren om het burgemeesterschap op zich te nemen, wordt hem verzocht via Den Haag tereizen en H.H.M, in te lichten over de zaken in Oost-Friesland a (2123, 2193).",315
1619-11-30 00:00:00,2152, Het verzoek van de Engelsman David Flud om een bijdrage in zijn reiskostenwordt afgewezen.,315
1619-11-30 00:00:00,2153," Johan Anthony Spangen, ambtman tot Osterburg in het graafschap Tecklen-burg, verzoekt a het klooster van Osterburg, de ambtman en conventualen in sauvegar-de te nemen en hemzelf commissie te geven als administrateur.   Nadat Vooght het advies van Maurits heeft ingebracht wordt het verzoek toegestaan;Vooght zal de sauvegarde opstellen b.",315
1619-12-02 00:00:00,2154," De Admiraliteit van Amsterdam zendt dd. 30 nov. een door haar ontvangenbrief over van Dierck Jaspersz. Cleynsorge, een van haar kapiteins. Deze schrijft dat hijop 2 nov. even ten noorden van Mamorra een Algerijnse zeerover veroverd heeft, waar-van hij de bemanning, nadat zij bekend had dat zij had deelgenomen aan het belagenvan koopvaarders van de Republiek, de voeten gespoeld heeft. De Admiraliteit vraagtof naar aanleiding hiervan Lambrecht Hendricxz. nog nader geïnstrueerd moet wor-den.   Besloten wordt de brief aan Maurits mee te delen.",319
1619-12-02 00:00:00,2155," Een brief van de Admiraliteit van Dokkum van 12 nov., waarin verzocht wordtaan Tziom geen revisie toe te staan, wordt in handen gesteld van degenen die in dezezaak gecomrnitteerd zijn (2118, 3499).",319
1619-12-02 00:00:00,2156, Haga verzoekt in zijn brief dd. Constantinopel 25 juli a ontslag en beveelt alsopvolger Cornelis Pauw aan. Dit wordt in beraad gehouden (2746).,319
1619-12-02 00:00:00,2157," Geeresteyn rapporteert dat Maurits accoord gaat met het voorstel Van Bomen Hessels van Dinter te committeren a als raad van Brabant, en wel ieder op half trak-tement totdat er weer een plaats vacant komt. Na rondvraag besluiten H.H.M, een-stemmig hiertoe. Mr. Willem Martini krijgt commissie als eerste raad b (2149).",319
1619-12-02 00:00:00,2158," De gedeputeerden van Holland vermanen de andere provincies de restantenvan hun quote in de subsidies voor Bohemen sinds mei 11. te betalen. De andere gedepu-teerden zullen bij hun principalen hierop aandringen; zij zijn echter van mening dat hetmeeste betaald is.   De verlenging van de subsidie gedurende november en december wordt door Gelder-land, Holland, Zeeland, Utrecht en Overijssel toegestaan; Friesland en Groningen con-senteren onder voorbehoud van goedkeuring door hun principalen. De Raad van Statemag wel alvast de décharges uitschrijven (2045, 2192).",319
1619-12-02 00:00:00,2159," Jan Maessen uit Zaltbommel vraagt om het ambt van onder-majoor in diestad. Hij heeft brieven van aanbeveling van Zaltbommel aan H.H.M, van 18 nov. a .Besloten wordt dit in beraad te houden.",319
1619-12-02 00:00:00,2160, Jan Boumeester uit Emden krij gt brieven van voorschrij ven aan administrato-ren van Oost-Friesland voor de betaling van zijn restanten a.,319
1619-12-03 00:00:00,2161," Op verzoek van Maria Reygersbergen mag Hallingh de meubels en boeken,vermeld in haar rekest en aanwezig in het huis van De Groot in Rotterdam, laten schat-ten en aan suppliante toestaan ze mee te nemen na voldoende borgstelling (2113).",319
1619-12-03 00:00:00,2162," Ontvangen een brief van Ouwercx, dd. Venetië 15 nov. a .",319
1619-12-03 00:00:00,2163," De graaf van Egmond, prins van Gavre, ridder van het Gulden Vlies, is vanplan naar Brabant te vertrekken. Hij vraagt paspoort om vrij van convooi en licent",319
1619-12-04 00:00:00,2164," Jacques en Marcus van Uffelen, kooplieden te Amsterdam, krijgen brievenvan voorschrijven aan Wijnant de Keyser a. Hij dient bij onderkoning en duane vanAlgiers alle mogelijke moeite te doen voor vrijlating van een schip, bemanning en goe-deren van supplianten.",320
1619-12-04 00:00:00,2165," Het antwoord op de propositie van Cronenburch wordt gearresteerd a. Beslo-ten wordt de brieven aan Filler, Pithan en andere commandanten af te zenden.   Het antwoord: H.H.M, zullen ritmeester Filler zich schriftelijk laten verantwoordeninzake de klachten over zijn krijgsvolk. Zij zullen hem en de andere commandantenaanschrijven en opdragen hun ruiters en soldaten in bedwang te houden en geen inlege-ringen en afpersingen meer toe te staan. Aan de plakkaten behoeft niets veranderd teworden, zij moeten alleen beter nageleefd worden (2134, 2229).   Hoewel H.H.M, volledig op de hoogte zijn van de zaak tussen Ritz en Odenkirchenzullen zij toch de laatste klachten aan Odenkirchen overbrengen (2134).   Inzake het geschil over de weermeesterij of wildbaan van Gulik hebben H.H.M, zichuitgebreid laten inlichten en adviseren; zij zien geen reden om af te wijken van hunvroegere verklaring. Niettemin zullen zij nader doen informeren; zij verzoeken beidepartijen in de tussentijd af te zien van nieuwigheden (2131, 2229).   Cronenburch krijgt 100 daalders voor zijn wijn b.",320
1619-12-04 00:00:00,2166," Anthony Spang krijgt brieven van voorschrijven aan „die van Münster"" vooropheffing van het beslag op de goederen van het klooster Osterburg.",320
1619-12-04 00:00:00,2167," Er wordt bezwaar gemaakt in te gaan op het verzoek van juffr. MariaDiercxdr., weduwe van raadsheer Sijms, om een jaarlijks traktement a .",320
1619-12-04 00:00:00,2168," Doubleth wordt advies gevraagd op een rekest van de weduwe en erfgenamenvan Cornelis Vechtersz. Roodt en van Ambrosius Jacobsz. te Hoorn, pachters van deimpost op het zout over West-Friesland a (2241).",320
1619-12-04 00:00:00,2169," Jan Claesz., die het comptoir meer geschikt heeft gemaakt voor de klerken,krijgt hiervoor 100 gld., 17 st. Hierbij is inbegrepen het groene laken en acht nieuwestoelen (224).",320
1619-12-04 00:00:00,2170," H.H.M, conformeren zich aan het advies van de Raad van State op het rekestvan de weduwe van kap. Barckel a .",320
1619-12-04 00:00:00,12,573.3 (orig.).,320
1619-12-05 00:00:00,2171," Ontvangen een brief van Langerack, dd. Parijs 20 nov. a , in antwoord op deonlangs aan hem per expres gezonden brief (2006).",321
1619-12-05 00:00:00,2172," Inzake een rekest van Anthoine Mibaise en Guillaume Fortijn tegen de rege-ring van Luik zullen de laatste hun verleende brieven van voorschrijven en het ant-woord daarop nagezien worden (573, 2225).",321
1619-12-05 00:00:00,2173, Er is bericht binnengekomen dat de koning van Denemarken zijn krijgsvolkuit de stad Stade heeft teruggetrokken ;' (2203).,321
1619-12-05 00:00:00,2174," Goch, Pauw, Magnus en Geeresteyn rapporteren dat zij aan Maurits de weige-ring van Groningen hebben meegedeeld om de pillegift voor de landgravin van Hessenen de traktementen van Van Swol en van Van den Bosch te betalen. Z. Ex. en WillemLodewijk stelden voor dat Groningen de betaling van deze posten, die op zijn repartitiestaan, op zich zou nemen en dat H.H.M, een bezending zouden doen aan de eerstko-mende landdag van Friesland om aan te dringen op uitvoering van de uitspraak overDelfzijl.   N a deliberatie keuren H.H.M, dit voorstel goed. De gedeputeerden van Groningenzullen hun principalen op de hoogte brengen a (2145, 2366, 2797).",321
1619-12-05 00:00:00,2175, Op verzoek van de graaf van Culemborg worden de pachters van zijn pachtho-ven onder Gulpen ontslagen van de verplichting een contributie van 500 gld. te betalendie vroegere pachters zijn schuldig gebleven.,321
1619-12-05 00:00:00,2176," De Raad van State mag de ordonnanties depêcheren voor de maand soldij vande Franse regimenten, vervallen op 2 dec. Zeeland zal zijn principalen op de hoogtebrengen (1914, 2340).",321
1619-12-05 00:00:00,2177, De Brandenburgse stadhouder en raden schrijven dd. Kleef 24 nov. a dat zijpredikant Soppinius uit Huissen en het land van Kleef hebben laten vertrekken b(2021).,321
1619-12-07 00:00:00,2178," De graaf van Culemborg kondigt zijn vertrek aan. Hij biedt zijn diensten aanen verzekert „dat hij is ende blijven sal een gewillich dienaer van Haere Ho. Mo."".",321
1619-12-07 00:00:00,2179," Ontvangen brieven van:   a. Brederode, dd. 19 nov. a ;   b. Luz, dd. Venetië 15 nov.",321
1619-12-07 00:00:00,2180," Baljuw, burgemeesters, schepenen en kerkeraad van der Muyde vragen eenstipendium, zodat zij in de plaats van Job de Rieu een eigen predikant kunnen beroe-pen.   Rekest en een brief van de classis worden ter afdoening aan de Raad van State gege-ven.",321
1619-12-07 00:00:00,2181," De Raad van State adviseert dd. 5 dec. op het rekest van Jooris Eduwart dathem bij akte van 13 aug. 1615 genoeg is gegeven. H.H.M, conformeren zich hieraan(1426).",322
1619-12-07 00:00:00,2182," Drie brieven van Langerack, een van 15 en twee van 17 nov. a , worden aan degedeputeerden van Holland gegeven ter nadere bestudering.",322
1619-12-07 00:00:00,2183," Commissaris Thiman Barentsz. verzoekt dd. Brussel 6 nov. brieven van voor-schrijven aan de Aartshertogen en aan president en Raad van Vlaanderen, opdat Ba-rentsz.' zaak, die de vrije handel raakt, afgedaan worde.   Na rondvraag wordt besloten deze brief te voegen bij de klachten van de koopliedendie in Spanje schade hebben geleden.   Carel van Crakau, die in een memorie te kennen geeft dat hij uit Holland en Zeelandnog meer klachten ontvangen heeft, mag deze aan de andere toevoegen (2121, 2194).",322
1619-12-07 00:00:00,2184," Jonker Jooris Lambracht Adourne, zoon van wijlen Ancelmus Opitius, heervan Nyeuwenhove, Marquillier, Ronsele, Nieuwvliet etc, mag, nadat geadviseerd is datde molen die Philips Schabaeillier heeft opgericht bij Nieuwvliet geen hinder of schadetoebrengt aan de inwoners van Cadzand, een „wintercorenmoelen"" a bij Nieuwvlietoprichten. Voor het windrecht dient hij jaarlijks 8 gld. te betalen b (2141).",322
1619-12-07 00:00:00,2185," Op het rekest van Hugo Spierinck, koopman te Rotterdam, wordt advies ge-vraagd aan het College van het Vrije te Sluis.",322
1619-12-07 00:00:00,2186," Een rekest van Matthijs van der Hoeve wordt in handen gesteld van degenen,die een onderzoek naar de plakkaten instellen (1311, 2364).",322
1619-12-07 00:00:00,2187," De reders die handel drijven op de kusten van West-Indië vragen een commis-sie om de schade die zij lijden van de Spanjaarden te mogen verhalen.   De gecommitteerden die met Maurits zullen spreken over de bezending aan de Aarts-hertogen, zullen hem ook advies op dit verzoek vragen a.",322
1619-12-07 00:00:00,2188," Op een verzoek van de muntmeester van Dordrecht wordt niet geresolveerd.Men is van mening dat men zo spoedig mogelijk het punt van het muntplakkaat moetgaan behandelen (1271, 2226).",322
1619-12-09 00:00:00,2189," Volgens het advies van de Raad van State van 6 dec. a heeft Pauwels van derLyender in 1611 en 1612 de compagnie van Forbes (thans van Archibald Bethune, toendiens luitenant) bediend. Toen Friesland, op wiens repartitie deze compagnie stond,weigerde te betalen heeft hij op crediet van Bethune tot 1615 gelden gelicht voor debetaling. Hij verzoekt nu vergoeding van de toen verschuldigde rente.   Dit verzoek wordt afgewezen b (2065).",322
1619-12-09 00:00:00,2190," Christian, elect van Minden, hertog van Brunswijk-Lüneburg, schrijft dd. Zeil16 nov. a ten gunste van de graaf van Oldenburg tegen de raad van Bremen. Deze brief",322
1619-12-09 00:00:00,2191," De Admiraliteit te Hoorn of Enkhuizen zendt dd. 7 dec. een kepie over van eenbrief van scheepskapitein Jan Aelbrechtsz. Coen, dd. Cadiz 22 okt., met klachten overDe Keyser.   Bniynincx zal deze brief aan Maurits meedelen.",323
1619-12-09 00:00:00,2192," Philibert du Bois bedankt in een memorie a voor de verlenging van de subsidievoor Bohemen. Hij vraagt de ontvanger-generaal last te geven de quote van de provin-cies, die tot nu toe in gebreke zijn gebleven, te negotiëren.   De gedeputeerden worden wederom vermaand bij hun principalen aan te dringen opprompte betaling van de subsidie (2158, 2215).",323
1619-12-09 00:00:00,2193," Een geschrift a van Wiarda wordt in handen van de gecommitteerden tot deOostfriese zaken gesteld (2151, 2219).",323
1619-12-09 00:00:00,2194," Goch en de andere gecommitteerden brengen rapport uit over hun gesprekmet Maurits en Willem Lodewijk over de kooplieden, die in Spanje en elders schadehebben geleden. Er wordt niet geresolveerd (2183, 2224).",323
1619-12-09 00:00:00,2195," Mr. David van Orléans, Henricus Vos van Kellendonck, doctor in de medicij-nen, Matheus van Burckele (met brieven van aanbeveling van het Vrije) en Johan Gillisvragen het ambt van schepen van het Vrije dat vacant is door de dood van de heer vanMansart. De resolutie wordt uitgesteld a (2302).",323
1619-12-09 00:00:00,2196," Het extraordinaris traktement van Estienne Gerard, blind soldaat, wordt vooreenjaar verlengd.",323
1619-12-09 00:00:00,2197," Een brief van Sterckenburch, commandant van Meurs, aan Maurits met be-richten uit die streek wordt gelezen.",323
1619-12-09 00:00:00,2198," Hallingh vraagt de mening van H.H.M, over de roerende goederen van Hoger-beets en De Haen. Haarlem en Leiden zouden zich in deze zaak willen beroepen op eenbepaald privilege.   Besloten wordt de zaak van de geconfiskeerde goederen serieus aan te pakken. Voor-gesteld wordt de rentmeesters last te geven een definitieve staat van de roerende enonroerende goederen op te maken a (2216, 2699).",323
1619-12-09 00:00:00,2199," Aan de stenden van Keulen, Münster en Paderborn en aan de raden van dekeurvorst van Trier wordt geschreven dat de brief van H.H.M, van 14 okt. (waarin zijschreven dat als de stenden de door hen gelichte troepen zouden gebruiken tegen deverenigde keurvorsten, vorsten en stenden van Duitsland, H.H.M, dit zouden beschou-wen als tegen hen zelf gericht) ook inhield dat er zoveel aan de verenigde keurvorstenetc. wordt bijgedragen als de geadresseerde stenden aan hun bondgenoten bijdragen.Ter voorkoming van moeilijkheden stellen H.H.M, hen hiervan op de hoogte. De grif-fier wordt gelast deze brief op te stellen a (2092, 2472, 2541).",323
1619-12-10 00:00:00,2200," De magistraat van Dordrecht schrijft dd. 9 dec. a ten gunste van Abraham Bij-bens, koopman aldaar, en zijn zoon Hendrik Bijbens. Als zij de 1100 vervalste Leeu-wendalers, die onder de Admiraliteit van Amsterdam berusten, zouden mogen lichten,zou de door hen geleden schade verminderd worden.  Advies wordt gevraagd aan genoemde Admiraliteit a (1827, 2466).",324
1619-12-10 00:00:00,2201," Een rekest van Johan Pierlinck, schultis van Grave, wordt ter afdoening aan deRaad van State gegeven.",324
1619-12-10 00:00:00,2202," Muys, Lycklama en Schaff er beëindigen hun rapport over het geschil tussenBremen en de graaf van Oldenburg a . Besloten wordt het advies van de gecommitteer-den aan Maurits voor te leggen (2190, 2210).",324
1619-12-10 00:00:00,2203," Commissaris Strick compareert en deelt in opdracht van de koning van Dene-marken mee a dat de bezetting van Stade alleen bedoeld is om daar de rust te handhavenen geen blijvend karakter zal hebben. H.H.M, bedanken Strick en de koning voor hunmoeite ""(2173,2268).",324
1619-12-11 00:00:00,2204," President Haersolte zal de aanwezige gedeputeerden van de V.O.C, voor zichbescheiden en hun vragen hoever zij staan met de klagende Fransen (2091, 2206).",324
1619-12-11 00:00:00,2205," Brieven worden gelezen van:   a. kap. Mario uit Bohemen, dd. 8 nov. a ;   b. Brederode, dd. Heidelberg 26 nov. b .",324
1619-12-11 00:00:00,2206," Ter vergadering compareren vader en zoon Boreel, gedeputeerden van deV.O.C. Op een desbetreffende vraag antwoorden zij dat de zaak-Eustace aan dejustitieis gerenvoyeerd voor Gecommitteerde Raden ter Admiraliteit in Zeeland.   Besloten wordt dat de vroegere gecommitteerden (aan wie Feyt wordt toegevoegd)zullen adviseren wat er gedaan moet worden om dreigende moeilijkheden tevoorkomen a (2204, 2248).",324
1619-12-11 00:00:00,2207, Het verzoek van Aert Servaes uit Breda om een traktement voor zijn onder-houd wordt ter afhandeling aan de Raad van State gegeven.,324
1619-12-11 00:00:00,2208," Janneken Smits, weduwe van Jeronimus Bale, geeft mede namens haar kinde-ren te kennen dat de opbrengst van de verkoop van een huis in Gent, zijnde 800 gld., inopdracht van „de bisschop van St. Baeffs"" niet afgedragen wordt wegens de aan Caes-steecker verleende represailles.",324
1619-12-11 00:00:00,2209," Ter vergadering compareren Randwijck en Verhaer, teruggekeerd uit Kleef.Zij brengen verslag uit over hun besprekingen met de Brandenburgse stadhouder enraden over het afsluiten van de rekeningen van de heer van der Horst. Zij overhandigeneen besloten missive van stadhouder en raden.   De gedeputeerden worden bedankt. Hun wordt verzocht het rapport op schrift testellen11 (1715, 2245).",325
1619-12-11 00:00:00,2210," Het antwoord op de proposities van de gezanten van Bremen en van de graafvan Oldenburg wordt gelezen en gearresteerd a : H.H.M, hebben rijpelijk overwogenhetgeen er gebeurd is in 1562 (afwijzing van een verzoek tot instelling van een tol op deWezer), 1612 (bij het verzoek om tol te mogen heffen werd aangegeven dat dit vooral deNederlandse goederen en kooplieden zou treffen) en op 6 sept. 1619 (toestemming tottolheffing werd van de keurvorsten verkregen „praeparatorie atque consensu per maio-ra"", omdat de graaf dure waterwerken moet onderhouden, waaronder een brandendbaken op Wangerode; dit terwijl aan de bezwaren van de andere belanghebbendengeen aandacht werd geschonken). H.H.M, hebben de aan Bremen verleende privilegesdoorgenomen; zij zijn aan Bremen en de andere Hanzesteden gebonden in een traktaattot handhaving van de vrije scheepvaart en handel op Oost- en Noordzee. Zij vertrou-wen erop dat de keizer en keurvorsten het decreet van 6 sept, niet zullen goedkeuren endoen een beroep op de graaf om af te zien van tolheffing. De gezanten wordt verzochteen gunstig rapport aan hun principalen uit te brengen b (2202, 2240).",325
1619-12-11 00:00:00,2211," De gecommitteerden in de zaak-Blauhulck brengen rapport uit over hun be-sogne en over hun gesprek met Maurits. Zij delen het advies van Z. Ex. mee; deze is vanmening dat, om moeilijkheden en partijschap te voorkomen, de brieven van Oldenbar-nevelt geheim gehouden moeten worden.   De resolutie wordt een dag uitgesteld; de brieven worden geheim gehouden a (2148,2233).",325
1619-12-13 00:00:00,2212," De provincies worden aangeschreven a de stempels van de dubbele en enkelestuiver in te trekken, dit om schade voor het land te voorkomen. Hun wordt verzocht erscherp op toe te zien dat de resoluties inzake de munt precies worden nagekomen.Klachten dat er in strijd met de algemene regeling gemunt wordt moet men niet zondermeer geloven; zij worden vaak ingegeven door eigenbelang, omdat men op deze manierhoopt van een afzonderlijke provincie toestemming te krijgen om de verboden munt-stukken te mogen munten (1792, 2564).",325
1619-12-13 00:00:00,2213, Ontvangen een brief van Langerack van 3 dec. a in antwoord op de brief van,325
1619-12-13 00:00:00,2214," Lodewijk XIII schrijft dd. St. Germain-en-Laye 29 nov. a ten gunste van deheren de la Rumille en de Meulleth, opdat zij betahng krijgen als commandanten vanFranse compagnieën, hoewel zij afwezig zijn geweest. Z.M. vertrouwt erop dat H.H.M,hun dispensatie geven, daar zij in Frankrijk zijn gebleven op koninklijk bevel b (2350).",326
1619-12-13 00:00:00,2215," Stadhouder en raden van de koning van Bohemen bedanken dd. slot Praag 21nov. a voor de voor mei tot en met augustus toegekende subsidie en zenden een aktevoor het remboursement na de oorlog over. Verzocht wordt 100.000 pond kruit en lon-ten te mogen uitvoeren. Op dit laatste zal advies gevraagd worden aan Maurits.   Du Bois presenteert een rekest b met hetzelfde verzoek.   Het concept van de obhgatie van de stenden wordt gelezen. Besloten wordt enigegedeputeerden te committeren die het nader zullen onderzoeken, hoewel het stuk zelfnog niet ontvangen is (2192, 2299).",326
1619-12-13 00:00:00,2216," Vooght, Bruynincx, Joachimi, Ploos, Lycklama, Van der Marck eri Schaff erworden gecommitteerd om serieus te onderzoeken hoeveel de nagelaten bezittingen enschulden van Oldenbarnevelt bedragen en hoe men de ten laste van de confiskatie ge-brachte rekeningen hiermee kan verrekenen (2025, 2198, 2530, 2550).",326
1619-12-13 00:00:00,2217," Aan Haga wordt geschreven dat hij moet trachten te verhinderen dat de sultanvrede sluit met de koning van Spanje. Hij moet erop wijzen dat het huis Oostenrijk nietlanger de kronen draagt van Hongarije en Bohemen, dat over dit laatste land keur-vorst Frederik tot koning gekroond is en dat de koning van Spanje alleen maar vrede wilomdat dan de koning van Polen des te gemakkelijker deze landen kan overmeesteren.Aan Haga zullen de redenen, waarom de stenden van Bohemen Ferdinand hebben ver-laten, worden toegezonden a (3092).",326
1619-12-13 00:00:00,2218," De magistraat van Zürich en de keurvorst van de Palts schrijven resp. 11 sept.en Amberg 8 okt. a ten gunste van Adriana Francisca vrijvrouwe van Hohensax, gebo-ren gravin van Brederode, opdat haar zaakwaarnemer Melchior Guldin gehoor ver-leend worde.   Besloten wordt hierop te letten als deze afgevaardigde verschijnt.",326
1619-12-13 00:00:00,2219," Een geschrift van Amama wordt gelezen en in handen van de gecommitteer-den tot de Oostfriese zaken gesteld a (2193, 2238).",326
1619-12-13 00:00:00,2220," De weduwe van Mr. Adriaen van den Spiegel, chirurgijn-generaal van het le-ger, krijgt uit medelijden eenmaal 50 gld. a .",326
1619-12-14 00:00:00,2221," De magistraat van Amsterdam schrijft ten gunste van Leonaert Sweerts, fac-teur van Hans Rombouts in Engeland, die valselijk er van wordt beschuldigd dat hijgelden aan Rombouts zou hebben overgezonden. Het verzoek Caron aan te schrijvenSweerts bij de koning en zijn raden te verdedigen wordt ingewilligd a.",327
1619-12-14 00:00:00,2222," Gommer Spranger, koopman te Amsterdam en handelend op Moscovië, krijgtbrieven van voorschrijven aan de koning van Denemarken a (2893).",327
1619-12-14 00:00:00,2223," Pieter Isaacsz., commies in de Sont, die reeds lang niet meer geschreven heeft,wordt gelast zijn berichtgeving voort te zetten. Anders wordt hem zijn traktement opge-zegd (2748).",327
1619-12-14 00:00:00,2224," De kooplieden, die schade hebben geleden in Spanje, Portugal en andere lan-den, verzoeken in een rekest afhandeling van hun klachten en uitvoering van een vroe-ger genomen resolutie.   De gedeputeerden van Holland zullen over dit rekest overleg plegen met Maurits enzullen rapporteren aan hun Staten (2194, 2254).",327
1619-12-14 00:00:00,2225," In een korte deductie wordt aangegeven hoe Guillaume Fortin, doctor in demedicijnen, en Mibaise vergoeding zouden kunnen krijgen voor de hun door Luikena-ren toegebrachte schade.   Besloten wordt de Raad van State om advies te vragen (deze dient Maurits te horen)(2172,2251).",327
1619-12-14 00:00:00,2226," De remonstrantie a van de generaalmeesters van de Munt, waarin zij pleitenvoor een definitieve ordonnantie inzake de munt, wordt gelezen. De gedeputeerden vanalle provincies verklaren gereed te zijn dit besogne te beginnen. De gedeputeerden vanHolland voegen hieraan toe dat het hun bedoeling is dat de te nemen resoluties nauw-keurig en punctueel uitgevoerd en nageleefd zullen worden; indien dat niet gebeurt zalde uitvoer van alle materialen en mineralen verboden worden. Zij willen dat de anderegedeputeerden hun principalen van deze verklaring op de hoogte brengen b (2188,2389).",327
1619-12-14 00:00:00,2227," François Doubleth krijgt 113 pond, 4 st. terug die door hem uitgegeven zijnaan wagenvrachten en vacatiegelden.",327
1619-12-14 00:00:00,2228," Volgens een extract : ' uit een memorie van de posten, die geroyeerd zijn in dedeclaratie van de ambassade naar Denemarken, is deze zaak nog niet definitief afge-handeld. Dit gebeurt ook nu niet b (1618 no. 3817; 4225).",327
1619-12-14 00:00:00,2229," De brieven, die naar aanleiding van het laatste geschrift van Cronenburchover de weermeesterij en nieuwe klachten over het krijgsvolk aan de stadhouders enraden te Düsseldorf en Kleef a gezonden zullen worden, worden, nadat het advies van",327
1619-12-14 00:00:00,2230, Calffken en De Bie brengen rapport uit over de pretenties van de erfgenamenvan Dierck Sticke. Naar hun inzien kan nog wel wat uitbetaald worden; Sticke is on-voorzien ongeveer twee jaar afwezig geweest en heeft een lastige heen- en terugreis ge-had. Dit wordt in beraad gehouden a (414).,328
1619-12-14 00:00:00,2231," „Is goetgevonden dat men uuyt elcke provincie een sal committeren om metzijn Ex.cie te concipiëren een generale amnestie over de leste gepasseerde zaecken inden staet van 't landt, ende de gehouden correspondentiën daerop met wijlen Mr. Johanvan Oldenbarnevelt"".",328
1619-12-14 00:00:00,2232," Hendrick Schouten vraagt een voorschrijven aan de Staten van Holland voorhet verkrijgen van een ambt.   2233A. Calffken en de andere gecommitteerden rapporteren dat zij aan Maurits demeningen van de provincies over de zaak-Blauhulck en over Z.Ex.'s advies daarin heb-ben overgebracht. Z.Ex. heeft verklaard dat hij liever had gehad dat men overeenkom-stig zijn eerste advies Blauhulck had afgezet; daar hij begrijpt dat dit niet kan plaatsvin-den, adviseert hij, indien Blauhulck afstand doet, dit aan te nemen en hem toe te staanin Enkhuizen te blijven, mits hij zich als een goed burger gedraagt. Als hij weigert af-stand te doen, moet men hem ontslaan, maar niet oneervol.   N a deliberatie wordt besloten dat president Haersolte Blauhulck voor zich zal be-scheiden en hem ertoe zal trachten te bewegen afstand te doen.   2233B. Haersolte rapporteert dat Blauhulck genegen is afstand te doen en bij gele-genheid een ander ambt wil aannemen. Het is hem niet zozeer om het ambt als wel omzijn eer te doen. Hij verzoekt echter bedenktijd tot maandag a.s. (16 dec.)a (2211,2258).",328
1619-12-16 00:00:00,2234," Vervolgens wordt begonnen met de lezing van de uit Frankrijk ontvangenbrieven (2006, 2249).",328
1619-12-16 00:00:00,2235," Kanselier en raden van Gelre en Zutphen hebben dd. 2 dec. o.s. aan hun gede-puteerden ter Generaliteit geschreven dat Leverus Lisselius, gewezen predikant te Hoe-velaken, zijn ondertekening van de politieke akte heeft herroepen. Hierop is hij uit Gel-derland verbannen; kanselier en raden menen dat zij niet gemachtigd zijn hem uit deandere provincies te verbannen.",328
1620-04-25 00:00:00,2236," Aan Kampen wordt geschreven a dat Johan Wormen wederom gevraagd heeftom de beloning voor diegenen, die verboden vergaderingen aanbrengen. H.H.M, zijngraag van hem af en vermanen daarom de stad de betaling te doen (1980).",329
